"Observation station","Year","Month","Day","Time [Local time]","UV index mean"
"Jyväskylä airport","2017","1","7","00:00","0"
"Jyväskylä airport","2017","1","8","00:00","0"
"Jyväskylä airport","2017","1","9","00:00","0"
"Jyväskylä airport","2017","1","10","00:00","0"
"Jyväskylä airport","2017","1","11","00:00","0"
"Jyväskylä airport","2017","1","12","00:00","0"
"Jyväskylä airport","2017","1","13","00:00","0"
"Jyväskylä airport","2017","1","14","00:00","0"
"Jyväskylä airport","2017","1","15","00:00","0"
"Jyväskylä airport","2017","1","16","00:00","0"
"Jyväskylä airport","2017","1","17","00:00","0"
"Jyväskylä airport","2017","1","18","00:00","0"
"Jyväskylä airport","2017","1","19","00:00","0"
"Jyväskylä airport","2017","1","20","00:00","0"
"Jyväskylä airport","2017","1","21","00:00","0.1"
"Jyväskylä airport","2017","1","22","00:00","0"
"Jyväskylä airport","2017","1","23","00:00","0"
"Jyväskylä airport","2017","1","24","00:00","0.1"
"Jyväskylä airport","2017","1","25","00:00","0.1"
"Jyväskylä airport","2017","1","26","00:00","0.1"
"Jyväskylä airport","2017","1","27","00:00","0.1"
"Jyväskylä airport","2017","1","28","00:00","0.1"
"Jyväskylä airport","2017","1","29","00:00","0.1"
"Jyväskylä airport","2017","1","30","00:00","0"
"Jyväskylä airport","2017","1","31","00:00","0.1"
"Jyväskylä airport","2017","2","1","00:00","0.1"
"Jyväskylä airport","2017","2","2","00:00","0"
"Jyväskylä airport","2017","2","3","00:00","0"
"Jyväskylä airport","2017","2","4","00:00","0.1"
"Jyväskylä airport","2017","2","5","00:00","0.1"
"Jyväskylä airport","2017","2","6","00:00","0.1"
"Jyväskylä airport","2017","2","7","00:00","0.1"
"Jyväskylä airport","2017","2","8","00:00","0.1"
"Jyväskylä airport","2017","2","9","00:00","0.1"
"Jyväskylä airport","2017","2","10","00:00","0.1"
"Jyväskylä airport","2017","2","11","00:00","0.1"
"Jyväskylä airport","2017","2","12","00:00","0.1"
"Jyväskylä airport","2017","2","13","00:00","0.1"
"Jyväskylä airport","2017","2","14","00:00","0.1"
"Jyväskylä airport","2017","2","15","00:00","0.1"
"Jyväskylä airport","2017","2","16","00:00","0.1"
"Jyväskylä airport","2017","2","17","00:00","0.1"
"Jyväskylä airport","2017","2","18","00:00","0.1"
"Jyväskylä airport","2017","2","19","00:00","0.1"
"Jyväskylä airport","2017","2","20","00:00","0.1"
"Jyväskylä airport","2017","2","21","00:00","0.2"
"Jyväskylä airport","2017","2","22","00:00","0.1"
"Jyväskylä airport","2017","2","23","00:00","0.1"
"Jyväskylä airport","2017","2","24","00:00","0.1"
"Jyväskylä airport","2017","2","25","00:00","0.2"
"Jyväskylä airport","2017","2","26","00:00","0.2"
"Jyväskylä airport","2017","2","27","00:00","0.2"
"Jyväskylä airport","2017","2","28","00:00","0.1"
"Jyväskylä airport","2017","3","1","00:00","0.1"
"Jyväskylä airport","2017","3","2","00:00","0.1"
"Jyväskylä airport","2017","3","3","00:00","-"
"-","2017","3","4","00:00","-"
"-","2017","3","5","00:00","-"
"-","2017","3","6","00:00","-"
"Jyväskylä airport","2017","3","7","00:00","0.2"
"Jyväskylä airport","2017","3","8","00:00","0.1"
"Jyväskylä airport","2017","3","9","00:00","0.2"
"Jyväskylä airport","2017","3","10","00:00","0.1"
"Jyväskylä airport","2017","3","11","00:00","0.2"
