"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]"
"Salla Naruska","2020","4","13","03:00","113","0.3"
"Salla Naruska","2020","4","14","03:00","115","0.4"
"Salla Naruska","2020","4","15","03:00","115","-1.3"
"Salla Naruska","2020","4","16","03:00","113","-1.4"
"Salla Naruska","2020","4","17","03:00","113","1.2"
"Salla Naruska","2020","4","18","03:00","113","1"
"Salla Naruska","2020","4","19","03:00","110","3.3"
"Salla Naruska","2020","4","20","03:00","106","4.2"
"Salla Naruska","2020","4","21","03:00","101","2.6"
"Salla Naruska","2020","4","22","03:00","98","1.4"
"Salla Naruska","2020","4","23","03:00","96","-1.4"
"Salla Naruska","2020","4","24","03:00","94","-2.5"
"Salla Naruska","2020","4","25","03:00","94","-0.6"
"Salla Naruska","2020","4","26","03:00","95","-0.4"
"Salla Naruska","2020","4","27","03:00","93","-0.6"
"Salla Naruska","2020","4","28","03:00","92","-1.3"
"Salla Naruska","2020","4","29","03:00","92","-2.4"
"Salla Naruska","2020","4","30","03:00","91","-3"
"Salla Naruska","2020","5","1","03:00","91","-2"
"Salla Naruska","2020","5","2","03:00","90","1.7"
"Salla Naruska","2020","5","3","03:00","87","2.4"
"Salla Naruska","2020","5","4","03:00","85","2.5"
"Salla Naruska","2020","5","5","03:00","81","3.9"
"Salla Naruska","2020","5","6","03:00","77","3.1"
"Salla Naruska","2020","5","7","03:00","72","2.3"
"Salla Naruska","2020","5","8","03:00","68","2"
"Salla Naruska","2020","5","9","03:00","66","1.3"
"Salla Naruska","2020","5","10","03:00","65","0.8"
"Salla Naruska","2020","5","11","03:00","66","1.1"
"Salla Naruska","2020","5","12","03:00","64","0.3"
"Salla Naruska","2020","5","13","03:00","63","0.9"
"Salla Naruska","2020","5","14","03:00","62","0.7"
"Salla Naruska","2020","5","15","03:00","60","2.2"
"Salla Naruska","2020","5","16","03:00","58","2.4"
"Salla Naruska","2020","5","17","03:00","55","2.7"
"Salla Naruska","2020","5","18","03:00","54","2.8"
"Salla Naruska","2020","5","19","03:00","51","3.1"
"Salla Naruska","2020","5","20","03:00","49","4.2"
"Salla Naruska","2020","5","21","03:00","46","3.7"
"Salla Naruska","2020","5","22","03:00","41","5"
"Salla Naruska","2020","5","23","03:00","38","7.7"
"Salla Naruska","2020","5","24","03:00","31","9.4"
"Salla Naruska","2020","5","25","03:00","24","8.2"
"Salla Naruska","2020","5","26","03:00","18","10.4"
"Salla Naruska","2020","5","27","03:00","11","8.9"
"Salla Naruska","2020","5","28","03:00","2","8.4"
"Salla Naruska","2020","5","29","03:00","-1","7.2"
"Salla Naruska","2020","5","30","03:00","-1","7"
"Salla Naruska","2020","5","31","03:00","-1","6.7"
"Salla Naruska","2020","6","1","03:00","-1","12.8"
"Salla Naruska","2020","6","2","03:00","-1","16.4"
"Salla Naruska","2020","6","3","03:00","-1","15.1"
"Salla Naruska","2020","6","4","03:00","-1","14.6"
"Salla Naruska","2020","6","5","03:00","-1","12"
"Salla Naruska","2020","6","6","03:00","-1","14.8"
"Salla Naruska","2020","6","7","03:00","-1","13.2"
"Salla Naruska","2020","6","8","03:00","-1","14"
"Salla Naruska","2020","6","9","03:00","-1","13.2"
"Salla Naruska","2020","6","10","03:00","-1","11.8"
"Salla Naruska","2020","6","11","03:00","-1","11.2"
"Salla Naruska","2020","6","12","03:00","-1","12"
"Salla Naruska","2020","6","13","03:00","-1","16.4"
"Salla Naruska","2020","6","14","03:00","-1","19.2"
"Salla Naruska","2020","6","15","03:00","-1","16.2"
"Salla Naruska","2020","6","16","03:00","-1","11.6"
"Salla Naruska","2020","6","17","03:00","-1","14.6"
"Salla Naruska","2020","6","18","03:00","-1","16.3"
"Salla Naruska","2020","6","19","03:00","-1","11"
"Salla Naruska","2020","6","20","03:00","-1","11.5"
"Salla Naruska","2020","6","21","03:00","-1","15.3"
"Salla Naruska","2020","6","22","03:00","-1","18"
"Salla Naruska","2020","6","23","03:00","-1","15.2"
"Salla Naruska","2020","6","24","03:00","-1","15.4"
"Salla Naruska","2020","6","25","03:00","-1","16.6"
"Salla Naruska","2020","6","26","03:00","-1","15.7"
"Salla Naruska","2020","6","27","03:00","-1","10.6"
"Salla Naruska","2020","6","28","03:00","-1","11.8"
"Salla Naruska","2020","6","29","03:00","-1","14.6"
"Salla Naruska","2020","6","30","03:00","-1","12.8"
"Salla Naruska","2020","7","1","03:00","-1","10.9"
"Salla Naruska","2020","7","2","03:00","-1","11.7"
"Salla Naruska","2020","7","3","03:00","-1","10"
"Salla Naruska","2020","7","4","03:00","-1","12.6"
"Salla Naruska","2020","7","5","03:00","-1","11.3"
"Salla Naruska","2020","7","6","03:00","-1","11"
"Salla Naruska","2020","7","7","03:00","-1","12.4"
"Salla Naruska","2020","7","8","03:00","-1","13.4"
"Salla Naruska","2020","7","9","03:00","-1","13.8"
"Salla Naruska","2020","7","10","03:00","-1","11.5"
"Salla Naruska","2020","7","11","03:00","-1","11.6"
"Salla Naruska","2020","7","12","03:00","-1","11.7"
"Salla Naruska","2020","7","13","03:00","-1","12.2"
"Salla Naruska","2020","7","14","03:00","-1","12"
"Salla Naruska","2020","7","15","03:00","-1","13.6"
"Salla Naruska","2020","7","16","03:00","-1","13.9"
"Salla Naruska","2020","7","17","03:00","-1","16.1"
"Salla Naruska","2020","7","18","03:00","-1","17.9"
"Salla Naruska","2020","7","19","03:00","-1","18.9"
"Salla Naruska","2020","7","20","03:00","-1","18.8"
"Salla Naruska","2020","7","21","03:00","-1","19.1"
"Salla Naruska","2020","7","22","03:00","-1","19.1"
"Salla Naruska","2020","7","23","03:00","-1","16.6"
"Salla Naruska","2020","7","24","03:00","-1","13.7"
"Salla Naruska","2020","7","25","03:00","-1","15.2"
"Salla Naruska","2020","7","26","03:00","-1","15.4"
"Salla Naruska","2020","7","27","03:00","-1","15.9"
"Salla Naruska","2020","7","28","03:00","-1","16.3"
"Salla Naruska","2020","7","29","03:00","-1","16.3"
"Salla Naruska","2020","7","30","03:00","-1","15.6"
"Salla Naruska","2020","7","31","03:00","-1","11.3"
"Salla Naruska","2020","8","1","03:00","-1","11.9"
"Salla Naruska","2020","8","2","03:00","-1","11.2"
"Salla Naruska","2020","8","3","03:00","-1","12.7"
"Salla Naruska","2020","8","4","03:00","-1","13"
"Salla Naruska","2020","8","5","03:00","-1","13.5"
"Salla Naruska","2020","8","6","03:00","-1","13.9"
"Salla Naruska","2020","8","7","03:00","-1","13.4"
"Salla Naruska","2020","8","8","03:00","-1","16.4"
"Salla Naruska","2020","8","9","03:00","-1","15.2"
"Salla Naruska","2020","8","10","03:00","-1","11"
"Salla Naruska","2020","8","11","03:00","-1","10"
"Salla Naruska","2020","8","12","03:00","-1","11.1"
"Salla Naruska","2020","8","13","03:00","-1","11.1"
"Salla Naruska","2020","8","14","03:00","-1","12.6"
"Salla Naruska","2020","8","15","03:00","-1","12.6"
"Salla Naruska","2020","8","16","03:00","-1","10.6"
"Salla Naruska","2020","8","17","03:00","-1","8.9"
"Salla Naruska","2020","8","18","03:00","-1","8"
"Salla Naruska","2020","8","19","03:00","-1","12.2"
"Salla Naruska","2020","8","20","03:00","-1","15.5"
"Salla Naruska","2020","8","21","03:00","-1","16.3"
"Salla Naruska","2020","8","22","03:00","-1","15.5"
"Salla Naruska","2020","8","23","03:00","-1","15.1"
"Salla Naruska","2020","8","24","03:00","-1","13.2"
"Salla Naruska","2020","8","25","03:00","-1","9.2"
"Salla Naruska","2020","8","26","03:00","-1","8.2"
"Salla Naruska","2020","8","27","03:00","-1","6"
"Salla Naruska","2020","8","28","03:00","-1","5.9"
"Salla Naruska","2020","8","29","03:00","-1","9.1"
"Salla Naruska","2020","8","30","03:00","-1","8.5"
"Salla Naruska","2020","8","31","03:00","-1","6.7"
"Salla Naruska","2020","9","1","03:00","-1","6.4"
"Salla Naruska","2020","9","2","03:00","-1","7.3"
"Salla Naruska","2020","9","3","03:00","-1","8.2"
"Salla Naruska","2020","9","4","03:00","-1","12.1"
"Salla Naruska","2020","9","5","03:00","-1","12.8"
"Salla Naruska","2020","9","6","03:00","-1","10"
"Salla Naruska","2020","9","7","03:00","-1","9.6"
"Salla Naruska","2020","9","8","03:00","-1","8.8"
"Salla Naruska","2020","9","9","03:00","-1","8.6"
"Salla Naruska","2020","9","10","03:00","-1","5.9"
"Salla Naruska","2020","9","11","03:00","-1","4.4"
"Salla Naruska","2020","9","12","03:00","-1","4.6"
"Salla Naruska","2020","9","13","03:00","-1","7.9"
"Salla Naruska","2020","9","14","03:00","-1","5"
"Salla Naruska","2020","9","15","03:00","-1","7"
"Salla Naruska","2020","9","16","03:00","-1","5.6"
"Salla Naruska","2020","9","17","03:00","-1","4.6"
"Salla Naruska","2020","9","18","03:00","-1","4.2"
"Salla Naruska","2020","9","19","03:00","-1","6.4"
"Salla Naruska","2020","9","20","03:00","-1","1.6"
"Salla Naruska","2020","9","21","03:00","-1","4.9"
"Salla Naruska","2020","9","22","03:00","-1","6"
"Salla Naruska","2020","9","23","03:00","-1","4.1"
"Salla Naruska","2020","9","24","03:00","-1","9.5"
"Salla Naruska","2020","9","25","03:00","-1","11.6"
"Salla Naruska","2020","9","26","03:00","-1","5.8"
"Salla Naruska","2020","9","27","03:00","-1","5.4"
"Salla Naruska","2020","9","28","03:00","-1","8.5"
"Salla Naruska","2020","9","29","03:00","-1","7.6"
"Salla Naruska","2020","9","30","03:00","-1","4.7"
"Salla Naruska","2020","10","1","03:00","-1","9.5"
"Salla Naruska","2020","10","2","03:00","-1","9.4"
"Salla Naruska","2020","10","3","03:00","-1","8.3"
"Salla Naruska","2020","10","4","03:00","-1","6.8"
"Salla Naruska","2020","10","5","03:00","-1","5.6"
"Salla Naruska","2020","10","6","03:00","-1","5.8"
"Salla Naruska","2020","10","7","03:00","-1","7.9"
"Salla Naruska","2020","10","8","03:00","-1","9.3"
"Salla Naruska","2020","10","9","03:00","-1","8.1"
"Salla Naruska","2020","10","10","03:00","-1","7.6"
"Salla Naruska","2020","10","11","03:00","-1","6.8"
"Salla Naruska","2020","10","12","03:00","-1","5.4"
"Salla Naruska","2020","10","13","03:00","-1","1.2"
"Salla Naruska","2020","10","14","03:00","-1","-0.7"
"Salla Naruska","2020","10","15","03:00","-1","0.9"
"Salla Naruska","2020","10","16","03:00","-1","0.3"
"Salla Naruska","2020","10","17","03:00","5","-0.5"
"Salla Naruska","2020","10","18","03:00","8","-1.9"
"Salla Naruska","2020","10","19","03:00","12","-0.8"
"Salla Naruska","2020","10","20","03:00","9","-2.8"
"Salla Naruska","2020","10","21","03:00","7","-5.8"
"Salla Naruska","2020","10","22","03:00","7","-1.4"
"Salla Naruska","2020","10","23","03:00","15","-1.6"
"Salla Naruska","2020","10","24","03:00","14","-4.1"
"Salla Naruska","2020","10","25","03:00","12","-2.5"
"Salla Naruska","2020","10","26","02:00","16","-0.1"
"Salla Naruska","2020","10","27","02:00","12","3.3"
"Salla Naruska","2020","10","28","02:00","5","3.5"
"Salla Naruska","2020","10","29","02:00","-1","3.9"
"Salla Naruska","2020","10","30","02:00","-1","-3.5"
"Salla Naruska","2020","10","31","02:00","-1","-7.6"
"Salla Naruska","2020","11","1","02:00","2","0.2"
"Salla Naruska","2020","11","2","02:00","-1","2.6"
"Salla Naruska","2020","11","3","02:00","-1","4.6"
"Salla Naruska","2020","11","4","02:00","-1","2.8"
"Salla Naruska","2020","11","5","02:00","-1","1.9"
"Salla Naruska","2020","11","6","02:00","-1","1.3"
"Salla Naruska","2020","11","7","02:00","-1","1.8"
"Salla Naruska","2020","11","8","02:00","-1","-2.1"
"Salla Naruska","2020","11","9","02:00","-1","-1.9"
"Salla Naruska","2020","11","10","02:00","-1","-4.9"
"Salla Naruska","2020","11","11","02:00","-1","-6.1"
"Salla Naruska","2020","11","12","02:00","2","-0.2"
"Salla Naruska","2020","11","13","02:00","-1","2.4"
"Salla Naruska","2020","11","14","02:00","-1","1.1"
"Salla Naruska","2020","11","15","02:00","-1","1.2"
"Salla Naruska","2020","11","16","02:00","-1","1.4"
"Salla Naruska","2020","11","17","02:00","-1","1.7"
"Salla Naruska","2020","11","18","02:00","-1","1.6"
"Salla Naruska","2020","11","19","02:00","2","-0.9"
"Salla Naruska","2020","11","20","02:00","15","-4.4"
"Salla Naruska","2020","11","21","02:00","14","-10.6"
"Salla Naruska","2020","11","22","02:00","17","-0.8"
"Salla Naruska","2020","11","23","02:00","15","-0.5"
"Salla Naruska","2020","11","24","02:00","17","-3.5"
"Salla Naruska","2020","11","25","02:00","17","-9.7"
"Salla Naruska","2020","11","26","02:00","24","-4"
"Salla Naruska","2020","11","27","02:00","23","-4"
"Salla Naruska","2020","11","28","02:00","21","-7.2"
"Salla Naruska","2020","11","29","02:00","20","-3.4"
"Salla Naruska","2020","11","30","02:00","20","-3"
"Salla Naruska","2020","12","1","02:00","20","-1.7"
"Salla Naruska","2020","12","2","02:00","24","-4.2"
"Salla Naruska","2020","12","3","02:00","23","-1.2"
"Salla Naruska","2020","12","4","02:00","22","-3.7"
"Salla Naruska","2020","12","5","02:00","22","-2.1"
"Salla Naruska","2020","12","6","02:00","26","0.2"
"Salla Naruska","2020","12","7","02:00","30","0.4"
"Salla Naruska","2020","12","8","02:00","28","-1.6"
"Salla Naruska","2020","12","9","02:00","27","-5"
"Salla Naruska","2020","12","10","02:00","26","-2.1"
"Salla Naruska","2020","12","11","02:00","28","-3.1"
"Salla Naruska","2020","12","12","02:00","28","-8"
"Salla Naruska","2020","12","13","02:00","27","-6"
"Salla Naruska","2020","12","14","02:00","28","-7.5"
"Salla Naruska","2020","12","15","02:00","28","-6.2"
"Salla Naruska","2020","12","16","02:00","30","-6.3"
"Salla Naruska","2020","12","17","02:00","30","-16.1"
"Salla Naruska","2020","12","18","02:00","29","-14.5"
"Salla Naruska","2020","12","19","02:00","33","-7"
"Salla Naruska","2020","12","20","02:00","34","-2.2"
"Salla Naruska","2020","12","21","02:00","33","1.6"
"Salla Naruska","2020","12","22","02:00","29","0.3"
"Salla Naruska","2020","12","23","02:00","28","-0.2"
"Salla Naruska","2020","12","24","02:00","31","-4.5"
"Salla Naruska","2020","12","25","02:00","30","-14.3"
"Salla Naruska","2020","12","26","02:00","30","-29.3"
"Salla Naruska","2020","12","27","02:00","30","-19.3"
"Salla Naruska","2020","12","28","02:00","35","-7.1"
"Salla Naruska","2020","12","29","02:00","34","-5.8"
"Salla Naruska","2020","12","30","02:00","34","-5.4"
"Salla Naruska","2020","12","31","02:00","34","-4.4"
"Salla Naruska","2021","1","1","02:00","35","-4.5"
"Salla Naruska","2021","1","2","02:00","44","-5.5"
"Salla Naruska","2021","1","3","02:00","43","-13.7"
"Salla Naruska","2021","1","4","02:00","42","-21.1"
"Salla Naruska","2021","1","5","02:00","41","-15.4"
"Salla Naruska","2021","1","6","02:00","40","-9.4"
"Salla Naruska","2021","1","7","02:00","39","-17.3"
"Salla Naruska","2021","1","8","02:00","38","-12.8"
"Salla Naruska","2021","1","9","02:00","41","-13.5"
"Salla Naruska","2021","1","10","02:00","39","-15.7"
"Salla Naruska","2021","1","11","02:00","42","-17"
"Salla Naruska","2021","1","12","02:00","41","-21.1"
"Salla Naruska","2021","1","13","02:00","41","-34"
"Salla Naruska","2021","1","14","02:00","41","-33.3"
"Salla Naruska","2021","1","15","02:00","42","-18.9"
"Salla Naruska","2021","1","16","02:00","43","-13.2"
"Salla Naruska","2021","1","17","02:00","42","-8.1"
"Salla Naruska","2021","1","18","02:00","42","-8"
"Salla Naruska","2021","1","19","02:00","41","-12.4"
"Salla Naruska","2021","1","20","02:00","41","-25.3"
"Salla Naruska","2021","1","21","02:00","41","-27.6"
"Salla Naruska","2021","1","22","02:00","43","-14.6"
"Salla Naruska","2021","1","23","02:00","43","-14.9"
"Salla Naruska","2021","1","24","02:00","48","-12.5"
"Salla Naruska","2021","1","25","02:00","50","-7.5"
"Salla Naruska","2021","1","26","02:00","50","-6.2"
"Salla Naruska","2021","1","27","02:00","49","-8.6"
"Salla Naruska","2021","1","28","02:00","52","-10.4"
"Salla Naruska","2021","1","29","02:00","59","-12.6"
"Salla Naruska","2021","1","30","02:00","62","-11.1"
"Salla Naruska","2021","1","31","02:00","63","-13.1"
"Salla Naruska","2021","2","1","02:00","63","-18.8"
"Salla Naruska","2021","2","2","02:00","61","-22.8"
"Salla Naruska","2021","2","3","02:00","61","-12.2"
"Salla Naruska","2021","2","4","02:00","61","-13.7"
"Salla Naruska","2021","2","5","02:00","57","-13"
"Salla Naruska","2021","2","6","02:00","59","-9.4"
"Salla Naruska","2021","2","7","02:00","57","-7.5"
"Salla Naruska","2021","2","8","02:00","58","-15.2"
"Salla Naruska","2021","2","9","02:00","57","-26.8"
"Salla Naruska","2021","2","10","02:00","58","-22.4"
"Salla Naruska","2021","2","11","02:00","58","-24.5"
"Salla Naruska","2021","2","12","02:00","58","-16.9"
"Salla Naruska","2021","2","13","02:00","59","-12.6"
"Salla Naruska","2021","2","14","02:00","60","-16.7"
"Salla Naruska","2021","2","15","02:00","60","-16.5"
"Salla Naruska","2021","2","16","02:00","63","-24.3"
"Salla Naruska","2021","2","17","02:00","63","-26.2"
"Salla Naruska","2021","2","18","02:00","62","-23.6"
"Salla Naruska","2021","2","19","02:00","61","-29"
"Salla Naruska","2021","2","20","02:00","61","-23.5"
"Salla Naruska","2021","2","21","02:00","61","-21.2"
"Salla Naruska","2021","2","22","02:00","61","-21.8"
"Salla Naruska","2021","2","23","02:00","60","-16.8"
"Salla Naruska","2021","2","24","02:00","65","-11.6"
"Salla Naruska","2021","2","25","02:00","67","-7.2"
"Salla Naruska","2021","2","26","02:00","67","-0.8"
"Salla Naruska","2021","2","27","02:00","66","-3.1"
"Salla Naruska","2021","2","28","02:00","66","-2.4"
"Salla Naruska","2021","3","1","02:00","66","0.9"
"Salla Naruska","2021","3","2","02:00","66","-4.6"
"Salla Naruska","2021","3","3","02:00","65","-7.8"
"Salla Naruska","2021","3","4","02:00","65","-8.8"
"Salla Naruska","2021","3","5","02:00","65","-14.1"
"Salla Naruska","2021","3","6","02:00","65","-11.4"
"Salla Naruska","2021","3","7","02:00","72","-11"
"Salla Naruska","2021","3","8","02:00","71","-23.1"
"Salla Naruska","2021","3","9","02:00","71","-25.8"
"Salla Naruska","2021","3","10","02:00","70","-23.5"
"Salla Naruska","2021","3","11","02:00","70","-19.5"
"Salla Naruska","2021","3","12","02:00","69","-7.9"
"Salla Naruska","2021","3","13","02:00","69","-6.1"
"Salla Naruska","2021","3","14","02:00","70","-3.6"
"Salla Naruska","2021","3","15","02:00","70","-1.9"
"Salla Naruska","2021","3","16","02:00","71","-4.9"
"Salla Naruska","2021","3","17","02:00","71","-14.9"
"Salla Naruska","2021","3","18","02:00","73","-9.7"
"Salla Naruska","2021","3","19","02:00","72","-13.2"
"Salla Naruska","2021","3","20","02:00","70","-4.3"
"Salla Naruska","2021","3","21","02:00","74","-3.4"
"Salla Naruska","2021","3","22","02:00","74","-10.6"
"Salla Naruska","2021","3","23","02:00","73","-2.2"
"Salla Naruska","2021","3","24","02:00","71","1.5"
"Salla Naruska","2021","3","25","02:00","66","0.7"
"Salla Naruska","2021","3","26","02:00","64","-5.3"
"Salla Naruska","2021","3","27","02:00","64","-1.8"
"Salla Naruska","2021","3","28","02:00","63","2"
"Salla Naruska","2021","3","29","03:00","60","1.4"
"Salla Naruska","2021","3","30","03:00","58","0.7"
"Salla Naruska","2021","3","31","03:00","56","0.7"
"Salla Naruska","2021","4","1","03:00","56","0.4"
"Salla Naruska","2021","4","2","03:00","55","-1.9"
"Salla Naruska","2021","4","3","03:00","54","-0.6"
"Salla Naruska","2021","4","4","03:00","57","0.7"
"Salla Naruska","2021","4","5","03:00","55","1.2"
"Salla Naruska","2021","4","6","03:00","55","-0.3"
"Salla Naruska","2021","4","7","03:00","54","0.5"
"Salla Naruska","2021","4","8","03:00","57","-0.6"
"Salla Naruska","2021","4","9","03:00","54","-3.2"
"Salla Naruska","2021","4","10","03:00","58","-0.6"
"Salla Naruska","2021","4","11","03:00","59","-0.8"
"Salla Naruska","2021","4","12","03:00","57","-1.3"
"Salla Naruska","2021","4","13","03:00","61","0.3"
"Salla Naruska","2021","4","14","03:00","61","0.6"
"Salla Naruska","2021","4","15","03:00","60","0.2"
